Id-risorsa,Tipologia-risorsa,Data-creazione,Anno-inizio,IdentificativoIRIS,Titolo,Descrizione,Sede,Durata,Data-fine,Responsabili,Partecipanti,Dipartimenti,EntiPartner-ID,Enti-Descrizione,Aree-scientifiche-coinvolte,Obbiettivi,Tipologia-coinvolgimento,Pubblici-Coinvolti,Finanziamenti-esterni,Link,Settori-Erc,SSD,Parole-chiave,Iniziative-figlieIDIRIS,Iniziative-padreIDIRIS,Centri-ricerca-collegatiIDIRIS,Progetti-collegati
19362,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-1004,Che cos'è l’Intelligenza Artificiale e perché non è magia,L’Intelligenza Artificiale una disciplina dell'informatica insegnata da oltre 40 anni presso l'Università degli Studi di Torino sta vivendo in questi anni la sua “terza giovinezza- raggiungendo l'immaginario collettivo e offrendosi come soluzione ai più disparati problemi.,,1,21/05/2019,BALDONI Matteo,,INFORMATICA,,,,,,Cittadini (60),,,,,,,,,
19432,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-1040,Presentazioine M.EMO.RAI,difficile stimare la numerosità: l'evento è stato ripreso da numerose testate giornalistiche e tv,,1,22/11/2019,MATTUTINO Claudio,PATTI Viviana/// ALDINUCCI Marco/// BIOGLIO Livio/// BASILE Valerio/// RUFFO Giancarlo Francesco/// PENSA Ruggero Gaetano,INFORMATICA,,,,,,Cittadini (100)/// Istituzioni ed enti locali (10),,,,,,,,,
19440,Pubblicazione e gestione di siti web e altri canali social di comunicazione e divulgazione scientifica,09/02/2022,2019,PEN-1044,DiUniTO canale Youtube,visualizzaizioni fonte Youtube Analytics,,365,31/12/2019,MATTUTINO Claudio,GRIMALDI Renato/// BRUSCHI Barbara/// GENA Cristina/// CAPECCHI Sara/// BOELLA Guido/// VERNERO Fabiana/// CENA Federica/// SOCCINI Agata Marta,INFORMATICA/// FILOSOFIA E SCIENZE DELL'EDUCAZIONE,,,,,,Cittadini (161109),,,,,,,,,
19442,Pubblicazione e gestione di siti web e altri canali social di comunicazione e divulgazione scientifica,09/02/2022,2019,PEN-1045,DiUniTo canale Linkedin,visualizzazioni fonte Linkedin,,365,31/12/2019,MATTUTINO Claudio,BALDONI Matteo/// TORTA Gianluca/// LUCENTEFORTE Maurizio/// ARDISSONO Liliana/// MICALIZIO Roberto/// GENA Cristina/// BASILE Valerio/// ALDINUCCI Marco/// BOELLA Guido/// SOCCINI Agata Marta/// CORDERO Francesca/// BECCUTI Marco/// BOSCO Cristina/// PATTI Viviana/// CARDONE Felice/// SERENO Matteo/// GRANGETTO Marco/// RUFFO Giancarlo Francesco/// PENSA Ruggero Gaetano/// CAPECCHI Sara/// DUMA DAVIDE/// LIETO Antonio/// RABELLINO Sergio/// GOY Annamaria/// BAROGLIO Cristina/// DAMIANO Rossana/// MAZZEI Alessandro/// CENA Federica/// BIOGLIO Livio,INFORMATICA,,,,,,Cittadini (47000),,,,,,,,,
19869,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-1378,Presidio al congresso DROIDCON,Partecipazione allo stand UNITO DIPINFO allestito nei locali del congresso (OGR Torino),,2,05/04/2019,ARDISSONO Liliana,MATTUTINO Claudio/// CARDONE Felice/// PATTI Viviana,INFORMATICA,,,,,,Cittadini (1100)/// Imprese (50)/// Secondaria II grado insegnanti (10)/// Secondaria II grado studenti (50),,https://it.droidcon.com/2019/it,,,,,,,
19877,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-1382,Summer School: Introduzione alla programmazione mobile con App Inventor per Studentesse,Summer School:Introduzione alla programmazione mobile con App Inventor per Studentesse della Scuola Superiore.Teoria e esercizi in laboratorio. Finanziato con fondi del Progetto Lauree Scientifiche.,,82,06/09/2019,ARDISSONO Liliana,,INFORMATICA,,,,,,Secondaria II grado studenti (25),,,,,,,,,
19879,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-1383,CodingGirls,Hackaton su coding organizzato nell'ambito dell'evento CodingGirls. Il Dipartimento di Informatica ha ospitato l'hackaton presso i propri laboratori.,,1,06/11/2019,ARDISSONO Liliana,BOSCO Cristina/// PATTI Viviana,INFORMATICA,,,,,,Secondaria II grado studenti (50),,,,,,,,,
20309,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-1237,Bambine e bambini. Un giorno all'università  (Edizione 2018/2019),,,327,30/11/2019,CAVAGLIA' Gabriela Maria Chiara,CHIOSSO Michela/// FREPPAZ Michele/// CERRATO Giuseppina/// ALMA Alberto/// GIUSTETTO Ambra/// STANCHI Silvia/// QUARANTA Giuseppe/// ANDREO LUCA/// PICCIAU Luca/// MICHELETTI CREMASCO Margherita/// FERRANDO Simona/// MARTIN Barbara/// GALLO Giovanni/// FERRINI Francesco Maria/// PRIOLA Emanuele/// BOVOLIN Patrizia/// MARTIRE Luca/// PERETTO Paolo Marcello/// PARUZZO FRANCESCA/// PEILA Patrizia/// PALLANTE Francesco/// MOLINA Paola Fausta Maria/// BULGARELLI Daniela/// IDROFANO Silvia/// ULRICH Silvia/// TRENTO Marina/// PETRILLO SARA/// UGAZIO Elena/// BERTINO FRANCESCA/// FERRARI Giulia/// MURABITO ALESSANDRA/// BOSCO Cristina/// DE SANTIS MARIA CHIARA/// RINAUDO MARTA/// MANDRAS Narcisa/// FERRARA Francesca/// DELLA SALA ANGELA/// MAUTHE DEGERFELD Mitzy/// ROANA Janira/// D'ATRI Anna Raffaella/// PORTA Massimo/// MASINO Andrea/// ALLASIA Clara/// FAUSONE Mara/// BONATTI Irene/// VITTOZ Marie Berthe/// GARAFFO GIULIA/// ORSO FRANCESCA/// RE Anna Maria/// ALTRUDA Fiorella/// FUSELLA FEDERICA/// BRISCHETTO COSTA Tommaso Carlo/// SORGE MATTEO/// SECLI' LAURA/// CARRA' GIOVANNA/// CAPELLA Silvana/// BELLUSO Elena/// SINISCALCO Maria Consolata/// VALETTI Francesca/// MASTROMARINO Anna/// COTTONE Erika/// DONNA Daniela/// SOBRINO Giorgio Giuseppe/// LONG Joelle/// CASTRIGNANO' Silvia/// LONGO Fabio/// BONOMETTI Elisabetta/// GIORDANA Alessia/// OLIVERO Luciano/// TURCO Francesca/// GIRIBALDI Giuliana/// TULLIO Viviana Cristina/// CILLI Cristina/// MASSARIELLO PATRIZIA,Area Valorizzazione Impatto e Public Engagement/// GIURISPRUDENZA/// SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI/// SCIENZE DELLA TERRA/// SCIENZE VETERINARIE/// SCIENZE AGRARIE FORESTALI E ALIMENTARI/// CHIMICA/// FISICA/// MATEMATICA -GIUSEPPE PEANO-/// INFORMATICA/// SCIENZE MEDICHE/// SCIENZA E TECNOLOGIA DEL FARMACO/// SBA - Sistema Bibliotecario d'Ateneo/// LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE/// INTERATENEO DI SCIENZE PROGETTO E POLITICHE DEL TERRITORIO/// PSICOLOGIA/// BIOTECNOLOGIE MOLECOLARI E SCIENZE PER LA SALUTE/// STUDI UMANISTICI/// Sistema Museale di Ateneo/// AGRO-INNOVA/// SCIENZE DELLA SANITA' PUBBLICA E PEDIATRICHE/// ONCOLOGIA/// Direzione Ricerca/// SCIENZE CLINICHE E BIOLOGICHE,,,,,,Primaria insegnanti (280)/// Primaria studenti (2800),,,,,,,,,
20725,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-1919,Incontro con aziende ICT nel medicale -Health & Wellness -What's on?: Emerging Trends”,,,1,14/06/2019,NATALE Francesca,BOELLA Guido/// FORNO Silvia,Direzione Ricerca/// INFORMATICA,,,,,,Imprese (5),,,,,,,,,
21120,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2020,PEN-1654,CREAZIONE DI UNA MAPPATURA PER SMART INDUSTRIES,Classificare: Smart Technologies for Industry and Business: un insieme di tecnologie “abilitanti” digitali innovative dell'informazione (IT) e operazionali (OT) che consentono di migliorare aumentare controllare e razionalizzare i processi di produzione distribuzione gestione relazione all’interno ed all’esterno delle imprese industriali.,,38,26/04/2020,MOSCA Fabrizio,BOELLA Guido/// DURANTE Massimo,MANAGEMENT -VALTER CANTINO-/// INFORMATICA/// GIURISPRUDENZA,,,,,,Imprese (1000)/// Istituzioni ed enti locali (10),,,,,,,,,
21429,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2273,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,,,1,06/12/2019,MEO Rosa,,INFORMATICA,,,,,,Secondaria II grado insegnanti (4)/// Secondaria II grado studenti (40),,,,,,,,,
21485,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2302,Inaugurazione Joint Lab ITT-Unito,,,1,23/09/2019,NATALE Francesca,SACERDOTE Laura Lea/// MARTRA Gianmario/// AJANI Gianmaria Federico/// RICCHIARDI Gabriele/// VITTONE Ettore/// ZUCCA Cristina/// PRANDI Cristina/// PESCITELLI CLAUDIA/// TROMBETTA Antonella/// AIME Silvio/// FORNO Silvia/// ALDINUCCI Marco/// MAURINO Valter/// MALANDRINO Mery/// BARICCO Marcello,Direzione Ricerca/// CHIMICA/// FISICA/// MANAGEMENT -VALTER CANTINO-/// MATEMATICA -GIUSEPPE PEANO-/// GIURISPRUDENZA/// INFORMATICA/// BIOTECNOLOGIE MOLECOLARI E SCIENZE PER LA SALUTE,,,,,,Imprese (3)/// Istituzioni ed enti locali (5),,,,,,,,,
22055,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2497,Laboratorio offerto agli studenti per il Progetto Lauree Scientifiche (PLS) su IA e robot,,,1,13/12/2019,MEO Rosa,,INFORMATICA,,,,,,Secondaria II grado insegnanti (4)/// Secondaria II grado studenti (80),,,,,,,,,
22057,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2498,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,,,1,06/12/2019,MEO Rosa,MAZZEI Alessandro/// DAMIANO Rossana,INFORMATICA,,,,,,Secondaria II grado insegnanti (4)/// Secondaria II grado studenti (40),,http://laurea.educ.di.unito.it/index.php/studiare-informatica/orientamento/iniziative-di-orientamento/,,,,,,,
22286,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2020,PEN-2721,Porte Aperte (2a giornata) e Laboratorio su Robotica e teoria dei giochi,robotica e programmazione con algoritmo di Intelligenza Artificiale,,1,14/02/2020,MEO Rosa,,INFORMATICA,,,,,,Secondaria II grado studenti (40),,,,,,,,,
22288,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2020,PEN-2722,Giornate dell'Orientamento di Ateneo,svoltasi In aula Magna al Campus Luigi Einaudi e video registrata con altri partecipanti a distanza,,1,21/02/2020,MEO Rosa,,INFORMATICA,,,,,,Secondaria II grado studenti (350),,,,,,,,,
22304,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2730,Presentazione Lauree Magistrali,partecipanti: studenti delle lauree triennali,,1,07/05/2019,MEO Rosa,LUCENTEFORTE Maurizio/// BALDONI Matteo/// DONATELLI Susanna,INFORMATICA,,,,,,Secondaria II grado studenti (10),,http://magistrale.educ.di.unito.it/index.php/studiare-informatica/orientamento/,,,,,,,
22305,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2731,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,svoltosi presso l'ITIS Del Pozzo a Cuneo,,1,20/12/2019,MEO Rosa,DAMIANO Rossana,INFORMATICA,,,,,,Secondaria II grado insegnanti (6)/// Secondaria II grado studenti (100),,http://laurea.educ.di.unito.it/index.php/studiare-informatica/orientamento/iniziative-di-orientamento/,,,,,,,
22344,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2537,Evento di restituzione del progetto Reposum,,,1,15/11/2019,BONINO Guido,TRIPODI Paolo/// PASINI Enrico/// MAZZEI Alessandro/// RADICIONI Daniele Paolo,FILOSOFIA E SCIENZE DELL'EDUCAZIONE/// INFORMATICA,,,,,,Cittadini (25)/// Imprese (7)/// Istituzioni ed enti locali (10),,,,,,,,,
22366,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-2549,Giornate di Orientamento di Ateneo,,,1,19/02/2019,CARDONE Felice,MEO Rosa,INFORMATICA,,,,,,Secondaria II grado insegnanti (10)/// Secondaria II grado studenti (30),,,,,,,,,
22368,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-2550,Italian Scratch Festival 2019,,,1,04/05/2019,CARDONE Felice,CARDONE Felice,INFORMATICA,,,,,,Primaria insegnanti (20)/// Primaria studenti (150),,,,,,,,,
22372,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2552,Porte aperte,,,1,15/02/2019,CARDONE Felice,MEO Rosa,INFORMATICA,,,,,,Secondaria II grado insegnanti (10)/// Secondaria II grado studenti (50),,,,,,,,,
22374,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2018,PEN-2553,Intelligenza artificiale: una realtà tra sogno e magia,,,1,10/10/2018,CARDONE Felice,BAROGLIO Cristina/// MAGRO Diego/// CONSOLE Luca/// BOSCO Cristina/// BOELLA Guido,INFORMATICA,,,,,,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (10)/// Cittadini (100)/// Imprese (5)/// Istituzioni ed enti locali (5)/// Secondaria II grado insegnanti (10)/// Secondaria II grado studenti (20)/// Terzo settore/ONG (5),,,,,,,,,
22376,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2017,PEN-2554,Fano Memorial  CELEBRAZIONE DEL CENTENARIO  DI  ROBERT M. FANO,,,1,10/11/2017,CARDONE Felice,SERENO Matteo,INFORMATICA,,,,,,Cittadini (80),,,,,,,,,
22427,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2580,Robot in piazza,,,1,19/05/2019,MATTUTINO Claudio,GENA Cristina,INFORMATICA,,,,,,Cittadini (500)/// Istituzioni ed enti locali (10),,,,,,,,,
22431,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2020,PEN-2582,-Brain Computer Interfaces- per Innovation Bites,,,1,14/05/2020,MATTUTINO Claudio,GENA Cristina,INFORMATICA,,,,,,Imprese (80),,,,,,,,,
22438,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2587,Monodisciplinary vs. Interdisciplinary novelty,,,1,07/05/2019,MATTUTINO Claudio,RUFFO Giancarlo Francesco,INFORMATICA,,,,,,Cittadini (50),,,,,,,,,
22442,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2589,Quantum Computing and Quantum Internet: sfide e opportunita,,,1,06/05/2019,MATTUTINO Claudio,ARDISSONO Liliana,INFORMATICA,,,,,,Cittadini (50),,,,,,,,,
22482,Pubblicazioni (cartacee e digitali) dedicate al pubblico non esperto,09/02/2022,2019,PEN-2609,L’analisi automatica delle cartelle cliniche per il riconoscimento dei casi di violenza,Newsletter di rilevanza regionale di interesse principalmente per medici ed epidemiologi.Non disponendo di statistiche sul traffico del sito su cui compare l'articolo che ci è stato domandato ho indicato un numero simbolico '1' come numerosità per ciascuna delle tipologie di destinatari.,,10,10/12/2019,RADICIONI Daniele Paolo,,INFORMATICA,,,,,,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (1)/// Cittadini (1)/// Istituzioni ed enti locali (1),,,,,,,,,
22532,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2371,Just Machine Learning con Tina Eliassi-Rad,,,1,20/06/2019,MATTUTINO Claudio,RUFFO Giancarlo Francesco,INFORMATICA,,,,,,Cittadini (50),,,,,,,,,
22588,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2402,Digital Ethics Forum 2019,,,3,05/10/2019,MATTUTINO Claudio,PENSA Ruggero Gaetano,INFORMATICA,,,,,,Cittadini (100),,http://www.digitalethicsforum.com/,,,,,,,
22618,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2419,Unit* contro la violenza sulle donne nell'era digitlale. Uno sguardo multidisciplinare,,,1,25/11/2019,DEIANA Paola,GHISLIERI Chiara/// PATTI Viviana/// BRUSCHI Barbara/// BELLUATI Marinella,C.I.R.S.D.E/// PSICOLOGIA/// INFORMATICA/// CULTURE POLITICA E SOCIETA'/// FILOSOFIA E SCIENZE DELL'EDUCAZIONE,,,,,,Cittadini (70)/// Istituzioni ed enti locali (50)/// Secondaria I grado insegnanti (20)/// Secondaria II grado insegnanti (30)/// Secondaria II grado studenti (100),,,,,,,,,
22649,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-2435,Sinergie tra tecnologia storia e archivi: l'esperienze del progetto Prismha,Seminario su -Le fonti d'archivio per la didattica- organizzato nell'ambito di -Archivissima - Festival degli archivi- tenuto al Polo del '900 dal 12 al 15 aprile 2019.,,1,12/04/2019,LORETO Fabrizio,GOY Annamaria,STUDI STORICI/// INFORMATICA,,,,,,Cittadini (30)/// Istituzioni ed enti locali (3),,,,,,,,,
22678,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-2452,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,,,1,06/12/2019,MEO Rosa,,INFORMATICA,,,,,,Secondaria II grado insegnanti (4)/// Secondaria II grado studenti (40),,,,,,,,,
22979,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-3083,Just The Woman I Am 2019 - Gruppo DiUnito,partecipazione come gruppo Dipartimentale alla amnifestazione,,1,03/03/2019,MATTUTINO Claudio,MATTUTINO Claudio/// CORDERO Francesca/// SERENO Matteo/// FERRERO Giulio/// CENA Federica/// BECCUTI Marco,INFORMATICA,,,,,,Cittadini (20000),,https://www.torinodonna.it/,,,,,,,
22992,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-3090,Dipinfo si racconta,,,28,06/02/2019,MATTUTINO Claudio,SPROSTON Jeremy James/// VERNERO Fabiana/// BIOGLIO Livio/// MEO Rosa/// ESPOSITO Roberto/// DAMIANI Ferruccio/// ANSELMA Luca/// BINI Enrico/// GLIOZZI Valentina/// CENA Federica/// SERENO Matteo/// GRANGETTO Marco/// MAZZEI Alessandro/// GENA Cristina/// POZZATO Gian  Luca/// CAPECCHI Sara/// ARDISSONO Liliana/// BECCUTI Marco/// GROSSO Andrea Cesare/// LIETO Antonio/// BALDONI Matteo/// CARDONE Felice/// ALDINUCCI Marco/// CORDERO Francesca/// PENSA Ruggero Gaetano/// BOELLA Guido/// GOY Annamaria/// BASILE Valerio/// PATTI Viviana/// ARINGHIERI Roberto/// RUFFO Giancarlo Francesco/// BOSCO Cristina/// ROVERSI Luca/// BONO Viviana/// CANCELLIERE Rossella/// DE' LIGUORO Ugo,INFORMATICA,,,,,,Cittadini (150),,http://beta.di.unito.it/index.php/italiano/news/eventi/dipinfo-si-racconta-workshop-del-dipartimento-di-informatica,,,,,,,
23002,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-3095,Workshop sui big data dell'ANAC: il ruolo dell'analisi dati e del Machine Learning,,,1,28/03/2019,MEO Rosa,RACCA Gabriella Margherita,INFORMATICA/// MANAGEMENT -VALTER CANTINO-,,,,,,Imprese (10)/// Istituzioni ed enti locali (50),,,,,,,,,
23004,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-3096,L’analisi dati sui contratti pubblici per la prevenzione della corruzione,a Novel - panel 84,,1,23/11/2019,MEO Rosa,RACCA Gabriella Margherita,INFORMATICA/// MANAGEMENT -VALTER CANTINO-,,,,,,Istituzioni ed enti locali (300),,,,,,,,,
23071,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2020,PEN-3130,Coding and Educational Robotics for Primary School,Ciclo di lezioni di coding e robotica educativa di cadenza settimanale (2 ore) per la 4A della Primaria Falletti di Barolo -  Plesso Coppino (Torino),,89,29/05/2020,GENA Cristina,,INFORMATICA,,,,,,Primaria insegnanti (3)/// Primaria studenti (25),,,,,,,,,
23073,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-3131,Robot e Bambini austistici : Contenuti Innovation Coffee del 17/12,Titolo: La robotica assistiva e sociale per l'autismo. L’utilizzo del robot NAO come ausilio alla terapia nei contesti riabilitativiIl talk intende offrire una panoramica circa l'utilizzo della terapia robotica per l’autismo introducendo il progetto “Social Assistive Robotics for Autistic Childrens”,,1,17/12/2019,GENA Cristina,,INFORMATICA,,,,,,Imprese (200),,,,,,,,,
23097,Attività di coinvolgimento e interazione con il mondo della scuola,09/02/2022,2019,PEN-3143,Visita al Museo della Sindone - Intercultura Italia-Ungheria,,,1,09/09/2019,RABELLINO Sergio,,INFORMATICA,,,,,,Secondaria II grado studenti (50),,,,,,,,,
23962,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/02/2022,2019,PEN-3370,Sinergie tra tecnologia storia e archivi: l’esperienza del progetto PRiSMHA,Presentazione del progetto PRiSMHA al Festival Archivissima 2019 nell'ambito del workshop -Le fonti d'archivio come strumenti per la didattica-,,1,12/04/2019,GOY Annamaria,,INFORMATICA,,,,,,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (10)/// Cittadini (10)/// Imprese (4)/// Istituzioni ed enti locali (4)/// Secondaria II grado insegnanti (10),,https://www.polodel900.it/evento/le-fonti-darchivio-come-strumenti-per-la-didattica//// https://www.polodel900.it/archivissima-il-festival-degli-archivi/,,,,,,,
24136,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,09/02/2022,2019,PEN-3202,L'oggetto racconta,Ciclo di eventi promosso dal Museo della Sindone di Torino,,68,02/12/2019,RABELLINO Sergio,,INFORMATICA,,,,,,Cittadini (300),,,,,,,,,
